estado,data,cases,daily cases,deaths,daily deaths
RR,2020-08-22,41527,336,579,3
RR,2020-08-23,41730,203,579,0
RR,2020-08-24,41770,40,579,0
RR,2020-08-25,42044,274,582,3
RR,2020-08-26,42359,315,582,0
RR,2020-08-27,42690,331,586,4
RR,2020-08-28,42997,307,587,1
RR,2020-08-29,43299,302,587,0
RR,2020-08-30,43470,171,587,0
RR,2020-08-31,43518,48,587,0
RR,2020-09-01,43707,189,593,6
RR,2020-09-02,44036,329,595,2
RR,2020-09-03,44334,298,596,1
RR,2020-09-04,44665,331,598,2
RR,2020-09-05,44975,310,598,0
RR,2020-09-06,45137,162,598,0
RR,2020-09-07,45253,116,598,0
RR,2020-09-08,45302,49,598,0
RR,2020-09-09,45505,203,605,7
RR,2020-09-10,45855,350,607,2
RR,2020-09-11,46102,247,609,2
RR,2020-09-12,46348,246,610,1
RR,2020-09-13,46478,130,610,0
RR,2020-09-14,46545,67,610,0
RR,2020-09-15,46848,303,611,1
RR,2020-09-16,47164,316,611,0
RR,2020-09-17,47398,234,611,0
RR,2020-09-18,47692,294,613,2
RR,2020-09-19,48088,396,613,0
RR,2020-09-20,48302,214,613,0
RR,2020-09-21,48330,28,613,0
RR,2020-09-22,48542,212,616,3
RR,2020-09-23,48919,377,616,0
RR,2020-09-24,49216,297,635,19
RR,2020-09-25,49474,258,637,2
RR,2020-09-26,49681,207,637,0
RR,2020-09-27,49911,230,637,0
RR,2020-09-28,49968,57,637,0
RR,2020-09-29,50185,217,641,4
RR,2020-09-30,50449,264,648,7
RR,2020-10-01,50681,232,654,6
RR,2020-10-02,51013,332,659,5
RR,2020-10-03,51298,285,661,2
RR,2020-10-04,51368,70,661,0
RR,2020-10-05,51368,0,661,0
RR,2020-10-06,51450,82,661,0
RR,2020-10-07,51635,185,666,5
RR,2020-10-08,51879,244,666,0
RR,2020-10-09,52131,252,670,4
RR,2020-10-10,52440,309,670,0
RR,2020-10-11,52637,197,670,0
RR,2020-10-12,52659,22,670,0
RR,2020-10-13,52701,42,670,0
RR,2020-10-14,52848,147,676,6
RR,2020-10-15,53353,505,677,1
RR,2020-10-16,53726,373,680,3
RR,2020-10-17,54019,293,681,1
RR,2020-10-18,54181,162,681,0
RR,2020-10-19,54226,45,681,0
RR,2020-10-20,54459,233,686,5
RR,2020-10-21,54676,217,689,3
RR,2020-10-22,54905,229,690,1
RR,2020-10-23,55269,364,691,1
RR,2020-10-24,55613,344,691,0
RR,2020-10-25,55862,249,691,0
RR,2020-10-26,55951,89,691,0
RR,2020-10-27,56182,231,691,0
RR,2020-10-28,56469,287,692,1
RR,2020-10-29,56733,264,692,0
RR,2020-10-30,57002,269,692,0
RR,2020-10-31,57284,282,692,0
RR,2020-11-01,57407,123,692,0
RR,2020-11-02,57488,81,692,0
RR,2020-11-03,57624,136,692,0
RR,2020-11-04,57789,165,693,1
RR,2020-11-05,58304,515,695,2
RR,2020-11-06,58684,380,695,0
RR,2020-11-07,59065,381,695,0
RR,2020-11-08,59189,124,695,0
RR,2020-11-09,59195,6,695,0
RR,2020-11-10,59273,78,695,0
RR,2020-11-11,59586,313,701,6
RR,2020-11-12,59946,360,705,4
RR,2020-11-13,60156,210,705,0
RR,2020-11-14,60416,260,706,1
RR,2020-11-15,60535,119,706,0
RR,2020-11-16,60579,44,706,0
RR,2020-11-17,60790,211,709,3
RR,2020-11-18,61001,211,709,0
RR,2020-11-19,61245,244,711,2
RR,2020-11-20,61553,308,720,9
RR,2020-11-21,61744,191,720,0
RR,2020-11-22,61838,94,720,0
RR,2020-11-23,62015,177,720,0
RR,2020-11-24,62139,124,721,1
RR,2020-11-25,62414,275,722,1
RR,2020-11-26,62603,189,723,1
RR,2020-11-27,62757,154,724,1
RR,2020-11-28,62816,59,727,3
RR,2020-11-29,63234,418,727,0
RR,2020-11-30,63322,88,727,0
RR,2020-12-01,63572,250,728,1
RR,2020-12-02,63899,327,734,6
RR,2020-12-03,64174,275,739,5
RR,2020-12-04,64317,143,740,1
RR,2020-12-05,64685,368,744,4
RR,2020-12-06,64905,220,744,0
RR,2020-12-07,65015,110,744,0
RR,2020-12-08,65084,69,744,0
RR,2020-12-09,65218,134,745,1
RR,2020-12-10,65595,377,749,4
RR,2020-12-11,65974,379,753,4
RR,2020-12-12,66221,247,755,2
RR,2020-12-13,66407,186,755,0
RR,2020-12-14,66454,47,755,0
RR,2020-12-15,66515,61,761,6
RR,2020-12-16,66574,59,764,3
RR,2020-12-17,66977,403,766,2
RR,2020-12-18,67184,207,769,3
RR,2020-12-19,67359,175,772,3
RR,2020-12-20,67429,70,772,0
RR,2020-12-21,67531,102,772,0
RR,2020-12-22,67686,155,772,0
RR,2020-12-23,67909,223,772,0
RR,2020-12-24,68107,198,773,1
RR,2020-12-25,68195,88,773,0
RR,2020-12-26,68237,42,773,0
RR,2020-12-27,68264,27,773,0
RR,2020-12-28,68295,31,773,0
RR,2020-12-29,68363,68,773,0
RR,2020-12-30,68509,146,773,0
RR,2020-12-31,68689,180,781,8
RR,2021-01-01,68710,21,787,6
RR,2021-01-02,68858,148,787,0
RR,2021-01-03,68875,17,787,0
RR,2021-01-04,68947,72,787,0
RR,2021-01-05,69029,82,789,2
RR,2021-01-06,69180,151,789,0
RR,2021-01-07,69326,146,793,4
RR,2021-01-08,69461,135,793,0
RR,2021-01-09,69640,179,793,0
RR,2021-01-10,69732,92,793,0
RR,2021-01-11,69785,53,793,0
RR,2021-01-12,69888,103,795,2
RR,2021-01-13,70086,198,800,5
RR,2021-01-14,70346,260,800,0
RR,2021-01-15,70475,129,805,5
RR,2021-01-16,70752,277,811,6
RR,2021-01-17,70948,196,811,0
RR,2021-01-18,71065,117,811,0
RR,2021-01-19,71232,167,816,5
RR,2021-01-20,71451,219,816,0
RR,2021-01-21,71583,132,819,3
RR,2021-01-22,71740,157,819,0
RR,2021-01-23,72127,387,821,2
RR,2021-01-24,72313,186,821,0
RR,2021-01-25,72462,149,821,0
RR,2021-01-26,72656,194,835,14
RR,2021-01-27,72921,265,837,2
RR,2021-01-28,73238,317,843,6
RR,2021-01-29,73654,416,849,6
RR,2021-01-30,73909,255,856,7
RR,2021-01-31,74115,206,856,0
RR,2021-02-01,74264,149,856,0
RR,2021-02-02,74367,103,857,1
RR,2021-02-03,74705,338,871,14
RR,2021-02-04,74960,255,880,9
RR,2021-02-05,75288,328,886,6
RR,2021-02-06,75492,204,896,10
RR,2021-02-07,75712,220,896,0
RR,2021-02-08,75820,108,896,0
RR,2021-02-09,76043,223,896,0
RR,2021-02-10,76327,284,924,28
RR,2021-02-11,76636,309,937,13
RR,2021-02-12,76973,337,962,25
RR,2021-02-13,77201,228,976,14
RR,2021-02-14,77460,259,976,0
RR,2021-02-15,77531,71,976,0
RR,2021-02-16,77697,166,995,19
RR,2021-02-17,78068,371,995,0
RR,2021-02-18,78394,326,1024,29
RR,2021-02-19,78822,428,1028,4
RS,2020-02-25,0,0,0,0
RS,2020-02-26,0,0,0,0
RS,2020-02-27,0,0,0,0
RS,2020-02-28,0,0,0,0
RS,2020-02-29,0,0,0,0
RS,2020-03-01,0,0,0,0
RS,2020-03-02,0,0,0,0
RS,2020-03-03,0,0,0,0
RS,2020-03-04,0,0,0,0
RS,2020-03-05,0,0,0,0
RS,2020-03-06,0,0,0,0
RS,2020-03-07,0,0,0,0
RS,2020-03-08,0,0,0,0
RS,2020-03-09,0,0,0,0
RS,2020-03-10,0,0,0,0
RS,2020-03-11,1,0,0,0
RS,2020-03-12,2,1,0,0
RS,2020-03-13,2,0,0,0
RS,2020-03-14,3,1,0,0
RS,2020-03-15,3,0,0,0
RS,2020-03-16,3,0,0,0
RS,2020-03-17,5,2,0,0
RS,2020-03-18,9,4,0,0
RS,2020-03-19,14,4,0,0
RS,2020-03-20,18,4,0,0
RS,2020-03-21,30,11,0,0
RS,2020-03-22,36,6,0,0
RS,2020-03-23,43,7,0,0
RS,2020-03-24,49,6,0,0
RS,2020-03-25,61,12,0,0
RS,2020-03-26,84,22,0,0
RS,2020-03-27,97,13,1,0
RS,2020-03-28,197,99,2,1
RS,2020-03-29,226,29,2,0
RS,2020-03-30,241,15,3,1
RS,2020-03-31,274,33,4,1
RS,2020-04-01,306,32,4,0
RS,2020-04-02,334,28,5,1
RS,2020-04-03,396,62,5,0
RS,2020-04-04,410,14,6,1
RS,2020-04-05,418,8,7,1
RS,2020-04-06,481,63,7,0
RS,2020-04-07,508,27,8,1
RS,2020-04-08,555,47,9,1
RS,2020-04-09,618,63,12,3
RS,2020-04-10,636,18,14,2
RS,2020-04-11,640,4,15,1
RS,2020-04-12,653,13,16,1
RS,2020-04-13,664,11,16,0
RS,2020-04-14,700,36,18,2
RS,2020-04-15,747,47,19,1
RS,2020-04-16,780,33,19,0
RS,2020-04-17,802,22,22,3
RS,2020-04-18,831,29,24,2
RS,2020-04-19,854,23,24,0
RS,2020-04-20,889,35,27,3
RS,2020-04-21,904,15,27,0
RS,2020-04-22,923,19,27,0
RS,2020-04-23,994,71,29,2
RS,2020-04-24,1061,67,31,2
RS,2020-04-25,1096,35,34,3
RS,2020-04-26,1166,70,35,1
RS,2020-04-27,1228,62,42,6
RS,2020-04-28,1286,58,45,3
RS,2020-04-29,1368,82,50,5
RS,2020-04-30,1466,98,51,1
RS,2020-05-01,1529,63,58,7
RS,2020-05-02,1619,90,62,4
RS,2020-05-03,1666,47,65,3
RS,2020-05-04,1711,45,74,9
RS,2020-05-05,1815,104,79,5
RS,2020-05-06,2050,235,87,8
RS,2020-05-07,2129,79,90,3
RS,2020-05-08,2447,318,91,1
RS,2020-05-09,2493,46,95,4
RS,2020-05-10,2542,49,97,2
RS,2020-05-11,2576,34,105,8
RS,2020-05-12,2917,341,111,6
RS,2020-05-13,2917,0,111,0
RS,2020-05-14,2997,80,120,9
RS,2020-05-15,3597,600,126,6
RS,2020-05-16,3695,98,132,6
RS,2020-05-17,3735,40,142,10
RS,2020-05-18,3735,0,144,2
RS,2020-05-19,3750,15,151,7
RS,2020-05-20,4973,1223,161,10
RS,2020-05-21,5473,500,166,5
RS,2020-05-22,5918,445,172,6
RS,2020-05-23,6336,418,176,4
RS,2020-05-24,6470,134,180,4
RS,2020-05-25,6559,89,197,17
RS,2020-05-26,6785,226,203,6
RS,2020-05-27,7048,263,209,6
RS,2020-05-28,8234,1186,213,4
RS,2020-05-29,8538,304,214,1
RS,2020-05-30,9242,703,218,3
RS,2020-05-31,9332,90,224,6
RS,2020-06-01,9332,0,232,8
RS,2020-06-02,9919,587,245,13
RS,2020-06-03,10398,479,258,13
RS,2020-06-04,11010,612,265,7
RS,2020-06-05,11583,573,276,11
RS,2020-06-06,12037,454,283,7
RS,2020-06-07,12135,98,286,3
RS,2020-06-08,12250,115,291,5
RS,2020-06-09,12802,552,301,10
RS,2020-06-10,13619,817,316,15
RS,2020-06-11,14168,549,323,7
RS,2020-06-12,14384,216,337,14
RS,2020-06-13,14627,243,344,7
RS,2020-06-14,14661,34,350,6
RS,2020-06-15,15438,777,360,10
RS,2020-06-16,16471,1033,374,14
RS,2020-06-17,17128,657,387,13
RS,2020-06-18,17822,694,406,19
RS,2020-06-19,18587,765,423,17
RS,2020-06-20,19138,551,430,7
RS,2020-06-21,19348,210,434,4
RS,2020-06-22,19710,362,458,24
RS,2020-06-23,20864,1154,477,19
RS,2020-06-24,22009,1145,500,23
RS,2020-06-25,23060,1051,500,0
RS,2020-06-26,24114,1054,540,40
RS,2020-06-27,25000,886,554,14
RS,2020-06-28,25243,243,559,5
RS,2020-06-29,25659,416,582,23
RS,2020-06-30,26941,1282,614,32
RS,2020-07-01,28171,1230,636,22
RS,2020-07-02,29195,1024,663,27
RS,2020-07-03,30371,1176,690,27
RS,2020-07-04,31619,1248,715,25
RS,2020-07-05,31955,336,727,12
RS,2020-07-06,32401,446,759,32
RS,2020-07-07,33800,1399,791,32
RS,2020-07-08,35557,1757,825,34
RS,2020-07-09,36434,877,870,45
RS,2020-07-10,37490,1056,919,49
RS,2020-07-11,38720,1230,943,24
RS,2020-07-12,39240,520,962,19
RS,2020-07-13,39656,416,995,33
RS,2020-07-14,40993,1337,1060,65
RS,2020-07-15,42239,1246,1101,41
RS,2020-07-16,45344,3105,1141,40
RS,2020-07-17,46710,1366,1166,25
RS,2020-07-18,46847,137,1229,63
RS,2020-07-19,47113,266,1252,23
RS,2020-07-20,47449,336,1285,33
RS,2020-07-21,49840,2391,1349,64
RS,2020-07-22,53073,3233,1397,48
RS,2020-07-23,54841,1768,1456,59
RS,2020-07-24,57007,2166,1494,38
RS,2020-07-25,59118,2111,1554,60
RS,2020-07-26,59779,661,1571,17
RS,2020-07-27,60044,265,1611,40
RS,2020-07-28,62347,2303,1680,69
RS,2020-07-29,64496,2149,1750,70
RS,2020-07-30,66473,1977,1825,75
RS,2020-07-31,66692,219,1876,51
RS,2020-08-01,70456,3764,1947,71
RS,2020-08-02,71040,584,1974,27
RS,2020-08-03,71479,439,2016,42
RS,2020-08-04,73618,2139,2099,83
RS,2020-08-05,76563,2945,2163,64
RS,2020-08-06,78837,2274,2231,68
RS,2020-08-07,79026,189,2282,51
RS,2020-08-08,83595,4569,2346,64
RS,2020-08-09,83991,396,2360,14
RS,2020-08-10,84034,43,2417,57
RS,2020-08-11,87415,3381,2472,55
RS,2020-08-12,90049,2634,2540,68
RS,2020-08-13,92560,2511,2584,44
RS,2020-08-14,95142,2582,2631,47
RS,2020-08-15,97445,2303,2647,16
RS,2020-08-16,97877,432,2689,42
RS,2020-08-17,98007,130,2744,55
RS,2020-08-18,101217,3210,2822,78
RS,2020-08-19,103891,2674,2881,59
RS,2020-08-20,104068,177,2948,67
RS,2020-08-21,104335,267,2993,45
RS,2020-08-22,108839,4504,3046,53
RS,2020-08-23,109873,1034,3062,16
RS,2020-08-24,109953,80,3102,40
RS,2020-08-25,112763,2810,3161,59
RS,2020-08-26,115984,3221,3235,74
RS,2020-08-27,118315,2331,3275,40
RS,2020-08-28,120739,2424,3323,48
RS,2020-08-29,124416,3677,3385,62
RS,2020-08-30,124482,66,3395,10
RS,2020-08-31,125813,1331,3435,40
RS,2020-09-01,127799,1986,3501,66
RS,2020-09-02,131461,3662,3543,42
RS,2020-09-03,134610,3149,3590,47
RS,2020-09-04,137217,2607,3650,60
RS,2020-09-05,143485,6268,3714,64
RS,2020-09-06,143914,429,3739,25
RS,2020-09-07,143952,38,3756,17
RS,2020-09-08,144502,550,3800,44
RS,2020-09-09,147576,3074,3882,82
RS,2020-09-10,151392,3816,3929,47
RS,2020-09-11,153475,2083,3997,68
RS,2020-09-12,156264,2789,4039,42
RS,2020-09-13,156903,639,4055,16
RS,2020-09-14,157907,1004,4080,25
RS,2020-09-15,160940,3033,4174,94
RS,2020-09-16,164373,3433,4216,42
RS,2020-09-17,167781,3408,4268,52
RS,2020-09-18,170749,2968,4318,50
RS,2020-09-19,174140,3391,4371,53
RS,2020-09-20,174777,637,4384,13
RS,2020-09-21,175349,572,4409,25
RS,2020-09-22,177485,2136,4472,63
RS,2020-09-23,179436,1951,4515,43
RS,2020-09-24,181217,1781,4544,29
RS,2020-09-25,183115,1898,4574,30
RS,2020-09-26,185119,2004,4615,41
RS,2020-09-27,185516,397,4627,12
RS,2020-09-28,185778,262,4648,21
RS,2020-09-29,188253,2475,4724,76
RS,2020-09-30,190572,2319,4782,58
RS,2020-10-01,197186,6614,4815,33
RS,2020-10-02,200427,3241,4852,37
RS,2020-10-03,202587,2160,4898,46
RS,2020-10-04,202719,132,4908,10
RS,2020-10-05,203497,778,4952,44
RS,2020-10-06,205375,1878,4989,37
RS,2020-10-07,207706,2331,5035,46
RS,2020-10-08,209623,1917,5068,33
RS,2020-10-09,211773,2150,5100,32
RS,2020-10-10,213782,2009,5135,35
RS,2020-10-11,214158,376,5141,6
RS,2020-10-12,214584,426,5148,7
RS,2020-10-13,214970,386,5167,19
RS,2020-10-14,216932,1962,5237,70
RS,2020-10-15,218835,1903,5282,45
RS,2020-10-16,220563,1728,5312,30
RS,2020-10-17,222692,2129,5342,30
RS,2020-10-18,223016,324,5346,4
RS,2020-10-19,224020,1004,5388,42
RS,2020-10-20,225694,1674,5452,64
RS,2020-10-21,227463,1769,5482,30
RS,2020-10-22,228762,1299,5518,36
RS,2020-10-23,230944,2182,5554,36
RS,2020-10-24,234076,3132,5581,27
RS,2020-10-25,234076,0,5581,0
RS,2020-10-26,235673,1597,5615,34
RS,2020-10-27,238396,2723,5665,50
RS,2020-10-28,240694,2298,5699,34
RS,2020-10-29,243402,2708,5729,30
RS,2020-10-30,243402,0,5729,0
RS,2020-10-31,247576,4174,5797,68
RS,2020-11-01,248482,906,5804,7
RS,2020-11-02,249437,955,5805,1
RS,2020-11-03,250064,627,5844,39
RS,2020-11-04,253272,3208,5903,59
RS,2020-11-05,254828,1556,5954,51
RS,2020-11-06,257785,2957,5973,19
RS,2020-11-07,260188,2403,5990,17
RS,2020-11-08,260898,710,5992,2
RS,2020-11-09,261656,758,5997,5
RS,2020-11-10,264576,2920,6001,4
RS,2020-11-11,267750,3174,6034,33
RS,2020-11-12,271340,3590,6125,91
RS,2020-11-13,274411,3071,6168,43
RS,2020-11-14,277519,3108,6215,47
RS,2020-11-15,278707,1188,6219,4
RS,2020-11-16,279872,1165,6243,24
RS,2020-11-17,283351,3479,6314,71
RS,2020-11-18,287204,3853,6356,42
RS,2020-11-19,289923,2719,6410,54
RS,2020-11-20,293221,3298,6447,37
RS,2020-11-21,296904,3683,6487,40
RS,2020-11-22,297827,923,6494,7
RS,2020-11-23,298670,843,6524,30
RS,2020-11-24,301766,3096,6573,49
RS,2020-11-25,306335,4569,6639,66
RS,2020-11-26,308647,2312,6686,47
RS,2020-11-27,311123,2476,6725,39
RS,2020-11-28,318936,7813,6768,43
RS,2020-11-29,320778,1842,6776,8
RS,2020-11-30,322058,1280,6813,37
RS,2020-12-01,326425,4367,6900,87
RS,2020-12-02,331279,4854,6973,73
RS,2020-12-03,337003,5724,7043,70
RS,2020-12-04,342035,5032,7104,61
RS,2020-12-05,346801,4766,7166,62
RS,2020-12-06,349035,2234,7183,17
RS,2020-12-07,350569,1534,7235,52
RS,2020-12-08,354683,4114,7316,81
RS,2020-12-09,359544,4861,7388,72
RS,2020-12-10,363979,4435,7452,64
RS,2020-12-11,369142,5163,7513,61
RS,2020-12-12,372699,3557,7578,65
RS,2020-12-13,376590,3891,7587,9
RS,2020-12-14,378893,2303,7681,94
RS,2020-12-15,382251,3358,7766,85
RS,2020-12-16,388704,6453,7862,96
RS,2020-12-17,394816,6112,7944,82
RS,2020-12-18,400537,5721,8007,63
RS,2020-12-19,405598,5061,8072,65
RS,2020-12-20,407755,2157,8087,15
RS,2020-12-21,409794,2039,8159,72
RS,2020-12-22,416000,6206,8260,101
RS,2020-12-23,416098,98,8345,85
RS,2020-12-24,426531,10433,8403,58
RS,2020-12-25,428633,2102,8434,31
RS,2020-12-26,430780,2147,8452,18
RS,2020-12-27,431603,823,8492,40
RS,2020-12-28,432241,638,8536,44
RS,2020-12-29,438458,6217,8680,144
RS,2020-12-30,444212,5754,8793,113
RS,2020-12-31,449674,5462,8872,79
RS,2021-01-01,451912,2238,8917,45
RS,2021-01-02,452920,1008,8934,17
RS,2021-01-03,454757,1837,8954,20
RS,2021-01-04,455326,569,9018,64
RS,2021-01-05,460609,5283,9125,107
RS,2021-01-06,465337,4728,9226,101
RS,2021-01-07,470138,4801,9293,67
RS,2021-01-08,474917,4779,9359,66
RS,2021-01-09,478501,3584,9413,54
RS,2021-01-10,480480,1979,9439,26
RS,2021-01-11,482062,1582,9498,59
RS,2021-01-12,485757,3695,9619,121
RS,2021-01-13,490980,5223,9699,80
RS,2021-01-14,495585,4605,9790,91
RS,2021-01-15,500792,5207,9838,48
RS,2021-01-16,505021,4229,9876,38
RS,2021-01-17,506885,1864,9921,45
RS,2021-01-18,508058,1173,9967,46
RS,2021-01-19,512343,4285,10051,84
RS,2021-01-20,516288,3945,10123,72
RS,2021-01-21,520313,4025,10196,73
RS,2021-01-22,523367,3054,10241,45
RS,2021-01-23,527182,3815,10299,58
RS,2021-01-24,528045,863,10311,12
RS,2021-01-25,528950,905,10360,49
RS,2021-01-26,532944,3994,10443,83
RS,2021-01-27,536746,3802,10512,69
RS,2021-01-28,540157,3411,10567,55
RS,2021-01-29,543499,3342,10615,48
RS,2021-01-30,546708,3209,10663,48
RS,2021-01-31,547282,574,10669,6
RS,2021-02-01,548062,780,10715,46
RS,2021-02-02,551317,3255,10778,63
RS,2021-02-03,554353,3036,10826,48
RS,2021-02-04,557125,2772,10881,55
RS,2021-02-05,560540,3415,10929,48
RS,2021-02-06,563706,3166,10984,55
RS,2021-02-07,564216,510,10995,11
RS,2021-02-08,564709,493,11028,33
RS,2021-02-09,568416,3707,11115,87
RS,2021-02-10,574012,5596,11169,54
RS,2021-02-11,577345,3333,11244,75
RS,2021-02-12,580518,3173,11300,56
RS,2021-02-13,584024,3506,11355,55
RS,2021-02-14,585346,1322,11379,24
RS,2021-02-15,586315,969,11387,8
RS,2021-02-16,588212,1897,11407,20
RS,2021-02-17,590134,1922,11479,72
RS,2021-02-18,594259,4125,11609,130
RS,2021-02-19,598456,4197,11666,57
SC,2020-02-25,0,0,0,0
SC,2020-02-26,0,0,0,0
SC,2020-02-27,0,0,0,0
SC,2020-02-28,0,0,0,0
SC,2020-02-29,0,0,0,0
SC,2020-03-01,0,0,0,0
SC,2020-03-02,0,0,0,0
SC,2020-03-03,0,0,0,0
SC,2020-03-04,0,0,0,0
SC,2020-03-05,0,0,0,0
SC,2020-03-06,0,0,0,0
SC,2020-03-07,0,0,0,0
SC,2020-03-08,0,0,0,0
SC,2020-03-09,0,0,0,0
SC,2020-03-10,0,0,0,0
SC,2020-03-11,0,0,0,0
SC,2020-03-12,0,0,0,0
SC,2020-03-13,1,1,0,0
SC,2020-03-14,2,1,0,0
SC,2020-03-15,3,1,0,0
SC,2020-03-16,3,0,0,0
SC,2020-03-17,3,0,0,0
SC,2020-03-18,5,1,0,0
SC,2020-03-19,10,5,0,0
SC,2020-03-20,10,0,0,0
SC,2020-03-21,25,15,0,0
SC,2020-03-22,28,3,0,0
SC,2020-03-23,34,5,0,0
SC,2020-03-24,53,19,0,0
SC,2020-03-25,54,1,0,0
SC,2020-03-26,61,6,0,0
SC,2020-03-27,74,13,0,0
SC,2020-03-28,184,109,1,0
SC,2020-03-29,194,10,1,0
SC,2020-03-30,197,3,1,0
SC,2020-03-31,225,28,2,1
SC,2020-04-01,235,10,2,0
SC,2020-04-02,247,12,2,0
SC,2020-04-03,281,34,5,3
SC,2020-04-04,334,53,5,0
SC,2020-04-05,357,23,10,5
SC,2020-04-06,379,22,10,0
SC,2020-04-07,417,38,11,1
SC,2020-04-08,457,40,15,4
SC,2020-04-09,501,44,17,2
SC,2020-04-10,693,192,18,1
SC,2020-04-11,732,39,21,3
SC,2020-04-12,750,18,24,3
SC,2020-04-13,801,51,25,1
SC,2020-04-14,839,38,27,2
SC,2020-04-15,853,13,28,1
SC,2020-04-16,884,31,29,1
SC,2020-04-17,926,42,30,1
SC,2020-04-18,962,36,31,1
SC,2020-04-19,975,13,32,1
SC,2020-04-20,1025,50,35,3
SC,2020-04-21,1063,38,35,0
SC,2020-04-22,1091,28,37,2
SC,2020-04-23,1115,24,39,2
SC,2020-04-24,1170,55,42,3
SC,2020-04-25,1209,39,42,0
SC,2020-04-26,1235,26,42,0
SC,2020-04-27,1337,102,43,1
SC,2020-04-28,1476,139,44,1
SC,2020-04-29,1995,519,44,0
SC,2020-04-30,2085,90,46,2
SC,2020-05-01,2104,19,48,2
SC,2020-05-02,2346,242,52,4
SC,2020-05-03,2346,0,52,0
SC,2020-05-04,2519,173,52,0
SC,2020-05-05,2623,104,55,3
SC,2020-05-06,2917,294,59,4
SC,2020-05-07,3082,165,63,4
SC,2020-05-08,3205,123,63,0
SC,2020-05-09,3372,167,64,1
SC,2020-05-10,3429,57,65,1
SC,2020-05-11,3529,100,69,4
SC,2020-05-12,3733,204,73,4
SC,2020-05-13,3828,95,73,0
SC,2020-05-14,4332,504,78,5
SC,2020-05-15,4562,230,79,1
SC,2020-05-16,4678,116,81,2
SC,2020-05-17,4776,98,83,2
SC,2020-05-18,5175,399,85,2
SC,2020-05-19,5413,238,91,6
SC,2020-05-20,5499,86,94,3
SC,2020-05-21,5610,111,98,4
SC,2020-05-22,6458,848,100,2
SC,2020-05-23,6532,74,101,1
SC,2020-05-24,6696,163,105,3
SC,2020-05-25,6875,179,109,4
SC,2020-05-26,7016,141,121,12
SC,2020-05-27,7372,356,126,5
SC,2020-05-28,8000,628,131,5
SC,2020-05-29,8530,530,134,3
SC,2020-05-30,8778,248,136,2
SC,2020-05-31,9037,259,143,7
SC,2020-06-01,9498,461,146,3
SC,2020-06-02,9660,162,148,2
SC,2020-06-03,10034,374,152,4
SC,2020-06-04,10532,498,156,4
SC,2020-06-05,10846,314,159,3
SC,2020-06-06,11285,439,166,7
SC,2020-06-07,11565,280,171,5
SC,2020-06-08,11565,0,171,0
SC,2020-06-09,12192,627,179,8
SC,2020-06-10,12594,402,184,5
SC,2020-06-11,12953,359,186,2
SC,2020-06-12,13165,212,191,5
SC,2020-06-13,13296,131,193,2
SC,2020-06-14,13360,64,195,2
SC,2020-06-15,13960,600,199,4
SC,2020-06-16,14402,442,212,13
SC,2020-06-17,15015,613,216,4
SC,2020-06-18,15573,558,222,6
SC,2020-06-19,16322,749,234,12
SC,2020-06-20,17108,786,237,3
SC,2020-06-21,17582,474,246,9
SC,2020-06-22,17937,355,256,10
SC,2020-06-23,19244,1307,263,7
SC,2020-06-24,20921,1677,279,16
SC,2020-06-25,21951,1030,289,10
SC,2020-06-26,22947,996,298,9
SC,2020-06-27,23808,861,304,6
SC,2020-06-28,24364,556,312,8
SC,2020-06-29,25056,692,324,12
SC,2020-06-30,26354,1298,341,17
SC,2020-07-01,27279,925,347,6
SC,2020-07-02,28575,1296,362,15
SC,2020-07-03,30261,1686,376,14
SC,2020-07-04,31931,1670,383,7
SC,2020-07-05,32969,1038,393,10
SC,2020-07-06,33822,853,406,13
SC,2020-07-07,35342,1520,419,13
SC,2020-07-08,36810,1468,432,13
SC,2020-07-09,38408,1598,447,15
SC,2020-07-10,40106,1698,459,12
SC,2020-07-11,42026,1920,485,26
SC,2020-07-12,43031,1005,497,12
SC,2020-07-13,43815,784,517,20
SC,2020-07-14,46050,2235,534,17
SC,2020-07-15,47976,1926,569,35
SC,2020-07-16,49781,1805,588,19
SC,2020-07-17,51549,1768,646,58
SC,2020-07-18,52531,982,662,16
SC,2020-07-19,53336,805,685,23
SC,2020-07-20,54414,1078,694,9
SC,2020-07-21,56475,2061,738,44
SC,2020-07-22,59556,3081,765,27
SC,2020-07-23,62282,2726,812,47
SC,2020-07-24,65017,2735,844,32
SC,2020-07-25,67333,2316,880,36
SC,2020-07-26,68730,1397,907,27
SC,2020-07-27,70138,1408,924,17
SC,2020-07-28,73771,3633,960,36
SC,2020-07-29,77001,3230,1002,42
SC,2020-07-30,80904,3903,1043,41
SC,2020-07-31,84073,3169,1102,59
SC,2020-08-01,86922,2849,1154,52
SC,2020-08-02,87982,1060,1175,21
SC,2020-08-03,88889,907,1196,21
SC,2020-08-04,92157,3268,1235,39
SC,2020-08-05,95410,3253,1306,71
SC,2020-08-06,98634,3224,1357,51
SC,2020-08-07,101582,2948,1400,43
SC,2020-08-08,104749,3167,1419,19
SC,2020-08-09,105935,1186,1445,26
SC,2020-08-10,106928,993,1541,96
SC,2020-08-11,109522,2594,1619,78
SC,2020-08-12,112401,2879,1637,18
SC,2020-08-13,115032,2631,1696,59
SC,2020-08-14,118183,3151,1742,46
SC,2020-08-15,120001,1818,1767,25
